cpf,nome,idade,cidade
500.264.768-51,Cliente_68029,88,Belo Horizonte
709.736.586-22,Cliente_99257,87,Porto Alegre
305.277.345-35,Cliente_50872,29,São Paulo
528.099.145-75,Cliente_59870,45,São Paulo
185.656.968-39,Cliente_61409,23,Belo Horizonte
170.555.116-58,Cliente_90244,47,Rio de Janeiro
365.376.787-30,Cliente_90211,39,São Paulo
726.439.366-63,Cliente_55836,45,Porto Alegre
578.278.970-02,Cliente_64041,28,São Paulo
664.048.897-30,Duplicata_Cliente_56440,84,Porto Alegre
711.425.936-06,Cliente_53195,22,Belo Horizonte
331.884.644-95,Cliente_58163,74,São Paulo
148.831.777-18,Cliente_85951,26,Belo Horizonte
575.297.021-06,Duplicata_Cliente_50146,25,Belo Horizonte
296.351.595-28,Cliente_85111,32,Rio de Janeiro
619.893.047-53,Cliente_24787,50,Rio de Janeiro
943.835.481-64,Duplicata_Cliente_4774,74,São Paulo
153.033.465-95,Cliente_48807,58,Rio de Janeiro
362.722.213-04,Cliente_59814,58,São Paulo
841.268.835-09,Cliente_645,79,Rio de Janeiro
818.363.306-42,Cliente_2701,33,Rio de Janeiro
485.114.877-19,Cliente_2249,24,Belo Horizonte
732.852.548-74,Duplicata_Cliente_29525,75,São Paulo
820.095.507-90,Cliente_1516,69,São Paulo
198.254.261-60,Cliente_16485,85,São Paulo
108.779.358-07,Cliente_14425,50,Belo Horizonte
827.329.966-02,Cliente_81767,32,Porto Alegre
802.214.266-20,Cliente_69890,28,Porto Alegre
974.290.163-59,Cliente_62464,22,Belo Horizonte
866.978.821-74,Cliente_57215,76,Rio de Janeiro
056.679.858-10,Cliente_78422,25,Belo Horizonte
195.775.851-16,Cliente_82030,87,São Paulo
273.548.659-15,Cliente_92259,86,São Paulo
323.062.929-90,Cliente_77854,76,Porto Alegre
876.683.998-01,Cliente_55682,57,Porto Alegre
803.411.340-90,Cliente_43630,45,Rio de Janeiro
523.671.432-00,Cliente_2785,64,Belo Horizonte
812.180.626-73,Cliente_42033,36,Porto Alegre
703.691.964-73,Cliente_30945,18,São Paulo
344.801.084-75,Cliente_94550,38,Rio de Janeiro
120.236.467-58,Cliente_59279,23,Porto Alegre
501.137.219-78,Cliente_7313,27,Rio de Janeiro
140.110.273-59,Cliente_17750,34,Porto Alegre
454.215.761-08,Cliente_81114,44,Porto Alegre
027.525.656-15,Cliente_40829,40,São Paulo
709.143.474-97,Cliente_73823,70,São Paulo
757.909.108-90,Cliente_24332,82,Belo Horizonte
582.590.957-50,Cliente_85793,63,Belo Horizonte
543.098.038-22,Cliente_6268,62,Belo Horizonte
254.521.900-23,Cliente_24948,25,Rio de Janeiro
015.514.749-80,Cliente_72331,40,Rio de Janeiro
851.354.075-70,Cliente_92230,69,Rio de Janeiro
069.663.229-20,Cliente_40751,65,Porto Alegre
372.573.016-46,Cliente_15393,63,Rio de Janeiro
860.382.304-91,Cliente_59963,64,São Paulo
381.789.952-12,Cliente_62979,52,Belo Horizonte
803.338.820-08,Cliente_28248,68,São Paulo
825.910.775-92,Cliente_32907,81,Porto Alegre
125.035.981-37,Cliente_65604,52,São Paulo
999.750.897-12,Cliente_29221,57,Belo Horizonte
189.423.378-64,Cliente_44609,21,Rio de Janeiro
576.020.020-83,Cliente_39887,48,Belo Horizonte
619.765.707-43,Cliente_18947,66,São Paulo
814.401.833-84,Cliente_32000,47,Rio de Janeiro
457.795.927-56,Cliente_49069,83,Belo Horizonte
427.887.926-11,Cliente_84139,64,Rio de Janeiro
631.270.691-54,Cliente_49556,85,Rio de Janeiro
047.420.790-00,Cliente_15969,38,Belo Horizonte
194.156.990-00,Cliente_20658,54,Rio de Janeiro
984.182.272-57,Cliente_55603,46,Belo Horizonte
073.549.073-24,Cliente_33254,31,Belo Horizonte
951.686.935-12,Cliente_23441,76,Belo Horizonte
296.569.590-78,Cliente_38259,30,São Paulo
619.301.604-02,Cliente_38192,46,Belo Horizonte
228.788.415-73,Duplicata_Cliente_18939,63,Rio de Janeiro
018.883.598-97,Cliente_41183,20,Rio de Janeiro
904.134.202-80,Cliente_41921,82,São Paulo
407.474.016-83,Cliente_40706,54,Belo Horizonte
954.179.451-37,Cliente_57639,89,São Paulo
475.627.182-02,Cliente_96868,39,Porto Alegre
528.218.514-80,Cliente_22149,90,Rio de Janeiro
384.171.310-60,Cliente_40114,68,São Paulo
041.357.674-43,Duplicata_Cliente_41033,83,Belo Horizonte
262.146.659-12,Cliente_59717,37,São Paulo
965.014.968-61,Cliente_10658,84,Porto Alegre
423.707.869-81,Cliente_65838,25,São Paulo
936.260.883-91,Cliente_10599,78,Rio de Janeiro
934.884.376-12,Cliente_93675,22,Porto Alegre
472.499.888-16,Cliente_61081,87,Rio de Janeiro
033.513.304-56,Cliente_59953,60,Rio de Janeiro
140.122.511-04,Cliente_93837,69,Belo Horizonte
085.896.157-15,Cliente_63392,21,Porto Alegre
986.195.485-65,Cliente_28966,33,Belo Horizonte
785.240.654-86,Cliente_488,79,Belo Horizonte
716.882.863-06,Cliente_92792,57,Porto Alegre
139.699.707-50,Cliente_17168,69,Rio de Janeiro
899.823.434-32,Cliente_52834,46,Porto Alegre
504.637.476-58,Cliente_4470,42,Porto Alegre
208.474.665-58,Cliente_22573,50,São Paulo
356.484.683-26,Cliente_83779,56,Rio de Janeiro
951.011.914-85,Cliente_53322,84,Rio de Janeiro
730.683.751-69,Cliente_14941,44,São Paulo
047.326.568-03,Cliente_701,83,Porto Alegre
233.856.097-39,Cliente_28517,34,Porto Alegre
757.003.752-90,Cliente_5228,33,Belo Horizonte
784.717.824-99,Cliente_14435,31,São Paulo
779.212.705-22,Cliente_67602,74,Rio de Janeiro
336.949.649-67,Cliente_2293,69,Porto Alegre
286.967.466-00,Cliente_6435,59,Porto Alegre
677.527.010-09,Cliente_96282,75,São Paulo
506.491.286-21,Cliente_6263,37,São Paulo
433.207.281-21,Cliente_44275,83,Porto Alegre
419.202.687-23,Cliente_35598,46,Belo Horizonte
206.253.093-59,Cliente_31038,67,São Paulo
996.550.865-85,Cliente_7880,47,São Paulo
344.447.353-25,Cliente_83514,31,São Paulo
113.023.078-35,Cliente_14666,69,Rio de Janeiro
599.931.976-53,Cliente_91652,30,São Paulo
924.219.633-97,Duplicata_Cliente_5426,82,São Paulo
142.702.098-10,Cliente_67980,71,São Paulo
772.078.419-73,Cliente_74422,43,Porto Alegre
837.009.029-05,Cliente_72198,44,Porto Alegre
114.834.909-04,Cliente_81791,60,Porto Alegre
457.352.888-14,Cliente_96552,80,Rio de Janeiro
856.192.434-94,Duplicata_Cliente_85068,43,Porto Alegre
005.720.504-37,Cliente_64590,31,Porto Alegre
411.456.287-70,Cliente_61671,57,São Paulo
873.266.220-35,Cliente_79913,82,Porto Alegre
324.082.404-33,Cliente_33187,20,São Paulo
810.259.773-94,Cliente_48949,23,Rio de Janeiro
097.956.755-67,Cliente_43475,75,São Paulo
691.433.362-99,Cliente_53120,45,Porto Alegre
780.037.419-04,Cliente_93270,78,Belo Horizonte
589.389.645-90,Cliente_5797,58,São Paulo
590.918.854-24,Cliente_22825,90,São Paulo
227.112.962-10,Cliente_55081,56,São Paulo
166.658.173-93,Cliente_82760,49,Porto Alegre
495.881.164-81,Cliente_48220,24,Belo Horizonte
124.648.794-28,Cliente_57094,65,Belo Horizonte
700.582.527-62,Cliente_71255,76,Rio de Janeiro
485.777.346-50,Cliente_62720,63,Rio de Janeiro
823.132.919-60,Cliente_12856,83,Belo Horizonte
479.357.964-75,Cliente_73452,85,Belo Horizonte
291.587.211-26,Cliente_5682,66,Porto Alegre
075.102.359-01,Cliente_33281,74,Porto Alegre
713.792.730-05,Cliente_67791,84,Porto Alegre
586.390.192-66,Cliente_7843,52,Rio de Janeiro
403.935.901-19,Cliente_42945,74,Rio de Janeiro
808.864.943-97,Cliente_94558,39,São Paulo
813.342.938-21,Duplicata_Cliente_80776,67,Belo Horizonte
473.366.446-00,Cliente_75187,20,São Paulo
149.704.984-90,Cliente_92108,44,Rio de Janeiro
893.822.397-31,Cliente_91399,59,São Paulo
454.495.260-32,Cliente_60147,67,Porto Alegre
071.717.687-83,Cliente_38864,81,São Paulo
109.247.817-50,Cliente_91268,67,Porto Alegre
464.715.220-02,Cliente_50959,26,Rio de Janeiro
277.222.993-93,Cliente_15372,57,Rio de Janeiro
755.117.428-13,Cliente_26572,25,Belo Horizonte
035.770.582-34,Cliente_26893,58,Belo Horizonte
657.078.359-97,Cliente_97503,57,São Paulo
053.723.523-02,Cliente_3539,63,São Paulo
724.654.763-00,Cliente_95853,26,São Paulo
594.824.414-86,Cliente_88424,69,Porto Alegre
855.832.940-00,Cliente_82663,71,São Paulo
669.015.061-55,Cliente_73318,34,Rio de Janeiro
924.982.841-17,Cliente_680,28,Porto Alegre
930.344.987-80,Cliente_31616,73,Belo Horizonte
852.156.948-34,Cliente_4242,64,São Paulo
003.286.546-55,Cliente_75056,44,Rio de Janeiro
677.446.160-30,Cliente_99410,62,Porto Alegre
417.420.657-08,Cliente_44789,84,São Paulo
517.670.637-76,Cliente_79140,20,Belo Horizonte
340.436.215-23,Cliente_92214,70,Belo Horizonte
075.260.300-00,Cliente_65833,64,Rio de Janeiro
799.565.582-73,Cliente_27109,69,São Paulo
043.167.446-90,Cliente_3715,28,Porto Alegre
136.762.154-27,Cliente_50155,49,Porto Alegre
147.678.738-78,Cliente_26202,34,Belo Horizonte
609.627.644-00,Cliente_81406,26,Porto Alegre
302.162.060-49,Cliente_15694,65,Porto Alegre
202.449.180-40,Cliente_25996,40,São Paulo
223.149.113-34,Cliente_1664,37,São Paulo
782.319.153-97,Cliente_80048,69,São Paulo
554.082.467-95,Duplicata_Cliente_30633,28,Belo Horizonte
446.183.820-07,Duplicata_Cliente_31756,24,Belo Horizonte
689.755.369-71,Cliente_64698,87,São Paulo
788.428.767-63,Cliente_55574,22,Belo Horizonte
272.522.814-00,Cliente_11032,31,Rio de Janeiro
770.196.186-00,Cliente_48404,31,Rio de Janeiro
306.768.426-58,Cliente_57519,58,Porto Alegre
989.117.310-05,Cliente_91237,48,Rio de Janeiro
730.437.780-14,Cliente_88053,23,Rio de Janeiro
321.361.385-10,Duplicata_Cliente_37412,83,Rio de Janeiro
883.343.761-20,Cliente_10069,81,Belo Horizonte
863.670.959-85,Cliente_29408,81,Belo Horizonte
965.096.824-51,Cliente_10967,41,Porto Alegre
656.996.344-95,Cliente_6377,34,Rio de Janeiro
130.751.823-03,Cliente_2314,69,Belo Horizonte
044.219.529-07,Cliente_602,34,Rio de Janeiro
058.156.069-87,Cliente_70358,85,Porto Alegre
935.057.732-12,Cliente_63556,89,São Paulo
365.629.314-79,Cliente_42839,31,Rio de Janeiro
943.273.370-05,Cliente_99644,19,Belo Horizonte
055.401.241-38,Duplicata_Cliente_74959,45,Rio de Janeiro
278.944.276-24,Cliente_74864,25,Belo Horizonte
434.891.831-77,Cliente_67063,30,Rio de Janeiro
313.935.984-55,Cliente_12241,48,Porto Alegre
935.889.700-70,Cliente_88968,63,Rio de Janeiro
122.217.037-07,Duplicata_Cliente_1423,85,Belo Horizonte
926.667.447-87,Cliente_51440,89,São Paulo
896.934.236-23,Cliente_43472,75,Porto Alegre
449.626.454-47,Cliente_71669,79,Porto Alegre
412.029.018-24,Cliente_5760,30,Porto Alegre
453.069.563-86,Cliente_24183,60,Rio de Janeiro
091.070.930-04,Duplicata_Cliente_92732,73,São Paulo
623.724.510-30,Cliente_47095,48,São Paulo
370.756.840-78,Cliente_14137,58,Porto Alegre
617.973.533-65,Cliente_75826,38,Rio de Janeiro
298.544.705-47,Cliente_91665,27,Belo Horizonte
016.311.989-98,Cliente_86994,29,Porto Alegre
502.897.323-79,Cliente_10847,44,São Paulo
904.905.999-66,Cliente_85383,59,São Paulo
261.217.585-70,Cliente_8620,43,Rio de Janeiro
872.560.497-06,Cliente_36509,57,Porto Alegre
603.095.496-20,Cliente_73825,68,Porto Alegre
297.355.413-60,Duplicata_Cliente_83184,54,Rio de Janeiro
576.543.744-37,Cliente_90173,51,Rio de Janeiro
968.313.862-45,Cliente_50521,71,Belo Horizonte
454.015.757-42,Cliente_92805,54,São Paulo
180.080.435-04,Cliente_9319,90,Porto Alegre
083.202.707-31,Cliente_61444,67,São Paulo
651.430.372-20,Duplicata_Cliente_24153,62,São Paulo
179.346.677-79,Cliente_18216,62,Rio de Janeiro
146.261.670-47,Cliente_27258,78,São Paulo
822.865.449-99,Cliente_90878,82,Porto Alegre
144.264.362-57,Cliente_77802,59,São Paulo
806.174.992-09,Cliente_61019,86,São Paulo
578.631.707-29,Cliente_53382,77,Porto Alegre
355.208.646-32,Cliente_10042,59,Belo Horizonte
068.094.377-38,Cliente_25500,49,Porto Alegre
018.140.046-45,Cliente_25727,60,São Paulo
166.311.637-73,Cliente_24204,57,Rio de Janeiro
777.349.186-03,Cliente_18792,54,Belo Horizonte
439.579.734-22,Cliente_82207,19,Porto Alegre
615.461.599-08,Cliente_71115,79,São Paulo
825.731.466-85,Duplicata_Cliente_24923,27,Belo Horizonte
466.226.909-10,Cliente_37006,48,Rio de Janeiro
676.056.597-50,Cliente_29136,37,Porto Alegre
916.607.987-01,Cliente_78336,57,Belo Horizonte
223.454.722-94,Cliente_32509,31,Belo Horizonte
926.557.681-24,Cliente_36096,61,São Paulo
302.220.469-88,Cliente_61586,72,Porto Alegre
895.082.658-50,Duplicata_Cliente_39756,30,São Paulo
251.944.879-24,Cliente_12792,37,Belo Horizonte
992.245.781-44,Cliente_44939,59,São Paulo
825.434.111-78,Cliente_31483,70,Belo Horizonte
066.051.406-05,Cliente_93199,58,Belo Horizonte
471.170.269-52,Cliente_83898,25,Porto Alegre
736.907.086-72,Cliente_59374,34,São Paulo
662.566.401-44,Cliente_28892,81,Rio de Janeiro
269.946.758-82,Cliente_69195,76,São Paulo
256.074.421-01,Cliente_62967,61,Belo Horizonte
098.659.693-00,Cliente_32638,29,Rio de Janeiro
796.473.997-23,Cliente_86740,71,Rio de Janeiro
725.092.212-21,Cliente_59647,39,Rio de Janeiro
961.391.513-33,Cliente_95330,74,São Paulo
495.510.393-60,Cliente_51360,52,São Paulo
988.812.459-57,Cliente_95689,30,São Paulo
475.533.857-35,Cliente_75103,87,Belo Horizonte
166.324.503-77,Cliente_99649,77,São Paulo
170.110.942-53,Cliente_9200,64,Rio de Janeiro
233.866.546-57,Cliente_93268,88,Belo Horizonte
081.227.273-01,Cliente_35992,32,Belo Horizonte
507.774.977-94,Cliente_31974,53,São Paulo
818.801.403-65,Cliente_46835,85,Rio de Janeiro
386.417.256-01,Cliente_78412,62,Porto Alegre
278.051.899-51,Duplicata_Cliente_2489,38,Rio de Janeiro
929.440.496-07,Cliente_80158,34,Belo Horizonte
835.420.670-08,Cliente_78144,18,Rio de Janeiro
280.212.437-40,Duplicata_Cliente_35773,27,São Paulo
093.834.402-10,Cliente_22117,82,Rio de Janeiro
756.942.267-80,Cliente_29386,32,Belo Horizonte
077.895.258-40,Cliente_82622,52,Porto Alegre
975.341.097-28,Cliente_73123,71,Rio de Janeiro
844.296.855-50,Cliente_8944,49,Porto Alegre
432.813.984-30,Cliente_90733,21,Belo Horizonte
226.191.594-23,Cliente_30046,61,Rio de Janeiro
882.601.360-82,Cliente_47779,82,Rio de Janeiro
093.208.008-12,Cliente_57148,45,Belo Horizonte
395.576.775-20,Cliente_85818,79,Rio de Janeiro
002.681.100-69,Cliente_55725,73,Porto Alegre
488.700.559-81,Cliente_81827,23,São Paulo
308.008.425-02,Cliente_11626,46,Rio de Janeiro
971.142.752-42,Cliente_2655,53,Rio de Janeiro
135.159.677-29,Cliente_63631,52,São Paulo
291.215.997-00,Duplicata_Cliente_37376,19,Porto Alegre
475.085.056-03,Cliente_80888,60,São Paulo
935.188.561-54,Cliente_47821,66,São Paulo
327.127.821-00,Cliente_33937,84,São Paulo
774.901.873-54,Cliente_44007,54,Belo Horizonte
867.383.210-15,Cliente_16441,75,Rio de Janeiro
135.870.902-54,Cliente_49548,36,São Paulo
627.687.759-08,Cliente_60089,63,São Paulo
349.054.943-03,Cliente_94253,76,Porto Alegre
676.489.060-90,Cliente_59666,26,São Paulo
199.976.552-49,Duplicata_Cliente_47109,44,Rio de Janeiro
491.777.110-25,Cliente_75938,66,Rio de Janeiro
563.158.937-08,Cliente_25266,26,Porto Alegre
139.064.729-30,Cliente_22958,49,Rio de Janeiro
846.042.513-47,Cliente_72023,49,São Paulo
756.090.527-77,Cliente_16945,63,Rio de Janeiro
314.118.497-60,Cliente_92224,35,Belo Horizonte
816.861.156-01,Cliente_11753,28,São Paulo
468.522.876-61,Cliente_45981,22,São Paulo
890.994.858-24,Cliente_15632,22,Rio de Janeiro
246.924.350-54,Cliente_33187,73,Porto Alegre
690.291.180-08,Cliente_73243,51,São Paulo
427.610.473-46,Cliente_19882,60,Porto Alegre
436.032.646-73,Cliente_65757,65,São Paulo
495.858.484-65,Cliente_52870,29,Belo Horizonte
618.666.577-12,Cliente_8575,55,Belo Horizonte
776.528.069-41,Cliente_64211,76,São Paulo
308.366.831-70,Cliente_47749,50,Belo Horizonte
141.825.140-25,Cliente_70291,69,Porto Alegre
997.243.989-51,Duplicata_Cliente_1212,52,Belo Horizonte
188.324.913-97,Cliente_37274,69,São Paulo
109.889.156-26,Cliente_16039,19,São Paulo
152.508.942-08,Cliente_25714,22,Rio de Janeiro
762.063.478-93,Duplicata_Cliente_58801,37,Belo Horizonte
493.154.856-37,Cliente_59696,86,Porto Alegre
473.047.863-02,Cliente_83746,88,Belo Horizonte
140.307.156-05,Duplicata_Cliente_30993,55,São Paulo
108.732.980-98,Cliente_68040,33,São Paulo
169.948.924-68,Cliente_17740,71,Porto Alegre
664.446.372-01,Cliente_8754,51,Porto Alegre
455.943.133-70,Cliente_80063,66,Rio de Janeiro
649.918.306-72,Cliente_72184,56,Belo Horizonte
222.428.799-28,Cliente_61271,34,Rio de Janeiro
683.861.818-42,Cliente_63883,62,Porto Alegre
275.647.940-38,Cliente_99650,61,Rio de Janeiro
859.111.526-06,Cliente_47454,65,Rio de Janeiro
161.083.692-80,Cliente_14794,57,São Paulo
924.446.589-22,Duplicata_Cliente_67187,44,Belo Horizonte
180.272.846-51,Duplicata_Cliente_81250,53,Belo Horizonte
810.460.834-73,Cliente_39031,41,Porto Alegre
179.447.896-56,Cliente_40300,83,São Paulo
986.524.656-22,Cliente_86277,25,Rio de Janeiro
016.002.291-66,Cliente_42168,39,Belo Horizonte
114.973.994-08,Cliente_29446,49,Porto Alegre
015.187.669-00,Cliente_55015,29,Belo Horizonte
589.526.763-78,Cliente_60910,63,Rio de Janeiro
062.300.325-20,Cliente_44034,83,Rio de Janeiro
813.575.219-95,Cliente_14157,47,Belo Horizonte
674.064.868-98,Cliente_3328,75,Porto Alegre
603.646.588-27,Duplicata_Cliente_18110,18,Belo Horizonte
177.984.513-82,Cliente_56940,25,São Paulo
897.006.305-60,Cliente_17002,52,São Paulo
640.226.279-05,Cliente_23440,43,Porto Alegre
154.130.941-32,Cliente_90955,69,Porto Alegre
373.159.028-05,Cliente_36531,62,Porto Alegre
027.761.712-00,Cliente_95483,71,São Paulo
578.705.825-90,Cliente_35183,88,Porto Alegre
686.601.988-59,Cliente_26232,66,Porto Alegre
732.710.424-03,Cliente_68981,54,Belo Horizonte
230.738.246-18,Cliente_91804,59,Rio de Janeiro
569.621.037-60,Cliente_19678,26,Rio de Janeiro
512.488.993-42,Cliente_74017,47,Belo Horizonte
700.320.188-78,Cliente_80011,52,São Paulo
641.169.877-51,Cliente_520,55,Rio de Janeiro
006.580.948-31,Cliente_95753,51,Belo Horizonte
845.757.457-40,Cliente_93429,85,Rio de Janeiro
434.802.309-38,Cliente_83186,75,Porto Alegre
813.774.541-69,Cliente_69924,59,São Paulo
705.331.274-75,Cliente_47526,46,Porto Alegre
307.488.602-15,Duplicata_Cliente_11553,65,Belo Horizonte
290.092.052-31,Cliente_9360,90,Belo Horizonte
289.711.252-25,Cliente_38293,89,Porto Alegre
716.871.544-57,Cliente_45229,21,Porto Alegre
960.000.286-01,Cliente_27575,84,Rio de Janeiro
366.553.466-65,Cliente_46840,52,Rio de Janeiro
883.012.634-90,Cliente_25457,34,São Paulo
434.475.505-70,Cliente_34189,68,Rio de Janeiro
817.496.174-71,Cliente_78978,89,Belo Horizonte
558.761.781-52,Cliente_64191,47,Porto Alegre
006.642.481-01,Cliente_67227,36,Porto Alegre
624.083.642-72,Cliente_40470,49,Rio de Janeiro
393.842.608-00,Cliente_77135,27,Porto Alegre
580.978.557-39,Cliente_54779,71,Belo Horizonte
241.555.708-07,Cliente_77439,72,São Paulo
323.787.629-17,Cliente_45844,66,São Paulo
353.763.847-72,Cliente_42631,56,Porto Alegre
590.308.531-82,Cliente_70794,27,Rio de Janeiro
041.927.914-80,Duplicata_Cliente_10536,29,Rio de Janeiro
685.877.503-05,Cliente_93586,47,Porto Alegre
056.465.994-07,Cliente_6067,27,Rio de Janeiro
771.933.359-44,Cliente_26747,74,Rio de Janeiro
422.650.591-37,Cliente_16107,31,São Paulo
289.297.907-20,Cliente_831,47,Belo Horizonte
697.972.672-29,Cliente_13488,62,Belo Horizonte
859.880.203-48,Cliente_65090,32,São Paulo
596.080.103-57,Cliente_14140,33,São Paulo
955.194.108-01,Cliente_56160,57,Belo Horizonte
546.170.881-13,Cliente_47722,84,Porto Alegre
333.343.590-00,Cliente_81886,29,Porto Alegre
874.808.352-64,Cliente_10420,18,São Paulo
931.523.011-62,Cliente_67244,78,São Paulo
458.341.665-20,Cliente_49552,47,Porto Alegre
999.298.176-89,Cliente_89121,66,Porto Alegre
042.094.731-03,Cliente_49772,57,Belo Horizonte
802.212.827-93,Duplicata_Cliente_98594,71,Porto Alegre
991.144.455-49,Cliente_10326,46,Rio de Janeiro
078.395.036-59,Cliente_97638,69,Belo Horizonte
887.615.846-49,Cliente_664,71,Rio de Janeiro
919.162.741-96,Cliente_98061,82,Porto Alegre
065.009.403-42,Cliente_7320,75,Belo Horizonte
332.247.046-67,Cliente_38520,89,Rio de Janeiro
286.281.069-01,Cliente_95498,23,Belo Horizonte
762.574.183-48,Duplicata_Cliente_16421,47,Porto Alegre
972.171.844-01,Cliente_68284,35,Porto Alegre
533.588.146-10,Cliente_73533,47,Rio de Janeiro
931.057.155-17,Cliente_70929,21,Rio de Janeiro
640.801.755-07,Cliente_1248,75,Porto Alegre
226.533.722-66,Cliente_85878,48,Belo Horizonte
147.846.041-54,Duplicata_Cliente_86693,23,Rio de Janeiro
410.098.922-90,Cliente_62422,63,Porto Alegre
579.012.199-39,Cliente_90289,39,Porto Alegre
167.678.110-25,Cliente_87081,57,São Paulo
460.499.460-94,Cliente_33519,55,Rio de Janeiro
480.358.371-41,Cliente_56586,85,Belo Horizonte
739.261.475-47,Cliente_68233,23,Porto Alegre
679.129.080-30,Duplicata_Cliente_63807,37,Porto Alegre
